tree_id,point_count,crown_x,crown_y,height_max_m,height_mean_m,height_std_m,height_p25_m,height_p50_m,height_p75_m,height_p90_m,height_p95_m,cv_height,crown_radius_m,crown_r95_m,crown_area_m2,canopy_pts,density_pt_m2,tile,tile_tree_id
4480,4596,188780.2075,479134.0917,10.795,5.8,1.639,4.719,5.842,6.925,7.892,8.433,0.2826,6.195,11.094,386.674,181,11.886,1,4480
4481,5120,188178.7019,479134.6495,12.229,8.212,1.698,7.362,8.278,9.458,10.249,10.645,0.2068,5.068,8.213,211.901,908,24.1622,1,4481
4482,1167,188526.5062,479132.8822,19.465,10.982,4.321,7.717,10.554,14.288,17.256,18.14,0.3934,3.312,5.879,108.575,219,10.7483,1,4482
4483,7367,187984.3521,479131.8872,22.646,16.087,3.273,14.725,16.788,18.221,19.545,20.219,0.2034,6.508,11.572,420.681,1980,17.5121,1,4483
4484,8426,188109.1232,479131.288,13.802,8.908,2.198,7.745,9.246,10.452,11.367,11.899,0.2468,6.552,11.532,417.792,1200,20.1679,1,4484
4485,7252,188226.5439,479134.7486,12.084,7.618,1.798,6.465,7.884,8.859,9.815,10.292,0.236,5.905,10.151,323.708,839,22.4029,1,4485
4486,1231,188558.3556,479132.6952,20.188,13.584,5.302,8.367,15.641,18.275,19.114,19.608,0.3903,4.047,7.469,175.279,575,7.0231,1,4486
4487,2965,188798.6681,479137.1425,12.523,6.871,2.029,5.351,6.959,8.401,9.457,10.003,0.2954,6.132,9.731,297.464,143,9.9676,1,4487
4488,4240,188822.4914,479133.2057,12.118,7.807,1.665,6.993,7.956,8.914,9.704,10.231,0.2133,6.462,11.221,395.583,433,10.7184,1,4488
4489,1666,188853.7905,479133.9151,24.232,11.248,6.509,4.942,11.676,17.316,20.083,21.083,0.5787,4.891,8.301,216.472,258,7.6961,1,4489
4490,10462,188129.5558,479130.3491,13.629,8.333,2.063,7.38,8.624,9.703,10.643,11.179,0.2475,7.339,12.63,501.163,739,20.8754,1,4490
4491,12435,188209.4706,479129.4192,12.209,7.477,1.789,6.239,7.596,8.788,9.729,10.283,0.2393,7.647,13.289,554.834,1193,22.4121,1,4491
4492,10948,188065.4422,479128.1718,13.148,6.914,2.307,5.157,6.786,8.786,9.896,10.507,0.3337,8.562,14.533,663.493,541,16.5006,1,4492
4493,1802,188356.4492,479131.1326,14.753,10.972,1.929,10.32,11.438,12.077,12.755,13.281,0.1758,4.017,6.578,135.952,637,13.2547,1,4493
4494,2067,188477.6043,479132.9876,16.134,9.544,3.657,6.646,9.808,12.738,14.159,14.689,0.3832,5.114,9.94,310.431,464,6.6585,1,4494
4495,2161,188813.4553,479131.059,11.947,8.463,1.291,7.697,8.614,9.28,10.002,10.302,0.1526,4.34,7.75,188.673,404,11.4537,1,4495
4496,4487,188941.4952,479128.9873,21.278,11.347,4.564,7.766,11.439,14.671,17.684,19.406,0.4022,6.18,12.156,464.227,546,9.6655,1,4496
4497,1853,188951.6308,479132.2263,15.111,9.778,2.084,8.639,9.668,11.198,12.507,13.109,0.2131,3.519,5.914,109.889,286,16.8624,1,4497
4498,10947,188194.2011,479129.9956,12.721,8.233,1.823,7.332,8.428,9.442,10.334,10.861,0.2215,7.199,12.146,463.469,1315,23.6197,1,4498
4499,4517,188745.4964,479131.7626,11.701,7.27,1.602,6.363,7.303,8.446,9.215,9.694,0.2204,6.059,10.032,316.179,351,14.2862,1,4499
4500,5488,188047.7793,479128.6514,10.659,6.446,1.784,5.23,6.582,7.781,8.709,9.149,0.2768,5.397,8.906,249.188,708,22.0236,1,4500
4501,10827,188245.086,479129.3563,11.225,8.107,1.368,7.353,8.233,9.073,9.708,10.073,0.1687,7.384,12.443,486.409,2989,22.2591,1,4501
4502,1997,188906.4941,479133.5502,27.724,17.388,6.272,12.1,18.198,22.836,25.247,26.22,0.3607,5.34,8.778,242.063,577,8.2499,1,4502
4503,3633,188791.7231,479126.8661,11.761,7.35,1.787,6.219,7.436,8.564,9.572,10.067,0.2431,5.372,9.214,266.726,433,13.6207,1,4503
4504,1825,188318.6833,479127.7394,14.52,10.074,2.242,8.946,10.479,11.689,12.563,13.037,0.2226,4.354,7.578,180.404,484,10.1162,1,4504
4505,2530,188658.1001,479132.1289,10.451,7.489,1.455,6.658,7.632,8.472,9.241,9.615,0.1943,4.907,8.972,252.901,708,10.0039,1,4505
4506,6014,188686.0377,479128.8169,12.103,7.651,1.952,6.529,7.882,9.12,9.925,10.396,0.2551,7.615,13.448,568.123,831,10.5857,1,4506
4507,1010,188920.8019,479129.0163,26.257,19.449,3.772,17.127,20.006,22.181,23.701,24.49,0.1939,3.628,6.941,151.349,425,6.6733,1,4507
4508,6265,188280.8766,479127.4946,18.719,10.279,2.927,8.598,10.25,11.795,13.778,15.866,0.2848,8.279,13.996,615.376,487,10.1808,1,4508
4509,6918,188343.7322,479125.5583,15.238,10.58,2.033,9.678,10.945,11.944,12.713,13.158,0.1921,7.992,13.614,582.282,1339,11.8809,1,4509
4510,2747,188493.588,479126.0987,17.148,9.366,3.4,6.715,9.183,12.238,13.907,14.768,0.363,5.072,8.401,221.733,332,12.3888,1,4510
4511,2227,188565.5598,479126.2275,21.102,11.346,5.195,7.255,11.039,15.585,18.491,19.762,0.4579,4.997,8.534,228.783,422,9.7341,1,4511
4512,8628,188164.4798,479129.3506,10.932,7.482,1.31,6.669,7.586,8.381,9.091,9.511,0.1751,6.634,11.009,380.762,1345,22.6598,1,4512
4513,11126,188095.9496,479124.9422,12.094,7.26,2.042,5.728,7.512,8.854,9.754,10.252,0.2813,7.379,12.892,522.173,1224,21.3071,1,4513
4514,3100,188707.306,479128.359,11.959,7.26,2.011,6.027,7.605,8.654,9.57,10.224,0.277,5.262,8.971,252.848,311,12.2603,1,4514
4515,1907,188695.0317,479127.0025,10.964,7.105,1.583,6.328,7.23,8.15,9.041,9.329,0.2229,3.832,6.425,129.683,264,14.7051,1,4515
4516,3717,188729.3387,479128.6395,10.909,7.454,1.329,6.638,7.589,8.32,9.092,9.477,0.1783,6.235,10.49,345.714,591,10.7516,1,4516
4517,1652,188991.5351,479127.2546,20.429,16.406,2.151,15.654,16.598,17.496,18.557,19.119,0.1311,4.073,6.552,134.867,893,12.2491,1,4517
4518,1695,188604.8754,479129.4107,18.122,10.85,4.487,7.899,11.969,14.571,15.662,16.516,0.4135,5.347,11.529,417.598,437,4.0589,1,4518
4519,7467,188230.0276,479123.3394,11.748,7.334,1.842,5.879,7.522,8.74,9.679,10.225,0.2512,5.879,9.619,290.658,978,25.69,1,4519
4520,6179,188361.5855,479120.1144,15.225,9.897,2.2,9.13,10.391,11.308,12.105,12.633,0.2223,8.328,15.44,748.963,561,8.2501,1,4520
4521,6492,188180.2603,479122.2948,11.461,7.711,1.808,6.512,8.04,9.048,9.84,10.133,0.2345,5.639,9.275,270.271,1450,24.0203,1,4521
4522,1101,188460.9778,479123.4942,16.158,9.371,3.439,6.764,9.453,12.42,14.032,14.541,0.367,3.076,5.394,91.394,221,12.0468,1,4522
4523,2324,188596.5125,479121.9522,20.368,11.24,4.87,7.083,10.87,15.308,18.28,18.959,0.4333,6.104,9.819,302.864,444,7.6734,1,4523
4524,4583,188628.4288,479123.7242,12.106,7.601,2.079,6.269,8.096,9.071,9.966,10.432,0.2736,6.024,9.646,292.283,630,15.68,1,4524
4525,5391,188662.6788,479120.7598,11.386,8.092,1.533,7.467,8.338,9.088,9.76,10.168,0.1895,7.768,14.042,619.448,1314,8.7029,1,4525
4526,4383,188758.0587,479123.4178,10.893,6.811,1.785,5.847,6.888,8.143,8.985,9.465,0.262,5.928,9.688,294.881,637,14.8636,1,4526
4527,3657,188643.8019,479124.6294,12.198,8.531,1.651,7.818,8.806,9.56,10.268,10.786,0.1935,5.544,9.164,263.813,714,13.8621,1,4527
4528,2298,188873.8614,479120.5875,24.12,12.618,5.231,8.862,10.942,17.014,20.32,21.906,0.4146,6.729,13.22,549.077,327,4.1852,1,4528
4529,3783,188893.5268,479123.6477,25.807,12.027,6.246,7.832,10.239,16.29,22.507,23.671,0.5193,6.999,11.506,415.94,617,9.0951,1,4529
4530,914,188910.0718,479122.1833,26.909,22.374,4.248,21.38,23.69,24.963,25.674,26.025,0.1898,4.31,8.031,202.641,679,4.5104,1,4530
4531,2939,188930.1793,479126.5722,23.796,13.699,4.409,10.732,14.082,17.09,18.582,19.571,0.3219,4.664,8.203,211.419,221,13.9013,1,4531
4532,4262,188774.5707,479122.2957,18.394,6.263,3.215,4.14,5.885,7.048,11.454,13.837,0.5134,6.227,10.116,321.482,164,13.2573,1,4532
4533,6604,188145.4235,479122.2134,10.056,6.041,1.675,4.93,6.049,7.302,8.282,8.719,0.2773,5.451,9.417,278.58,828,23.7059,1,4533
4534,6189,188306.4508,479119.5075,14.739,9.389,2.561,7.602,9.992,11.337,12.286,12.819,0.2728,7.002,10.853,370.052,1033,16.7247,1,4534
4535,3036,188801.922,479121.5729,12.145,8.109,1.895,6.88,8.43,9.437,10.323,10.728,0.2337,5.378,9.37,275.808,585,11.0077,1,4535
4536,2850,188953.2999,479122.1655,15.658,11.309,2.39,10.297,11.917,12.891,13.79,14.389,0.2113,4.328,6.685,140.405,1018,20.2985,1,4536
4537,2619,188378.6304,479124.9776,18.558,8.68,3.991,5.68,8.035,11.003,15.66,16.478,0.4599,4.889,8.282,215.502,306,12.153,1,4537
4538,3144,188673.9333,479121.0858,11.667,7.733,1.639,6.812,7.896,8.918,9.721,10.161,0.2119,5.245,9.546,286.278,524,10.9823,1,4538
4539,2289,188546.7858,479119.6805,17.965,10.745,3.761,8.341,11.178,13.596,15.462,16.359,0.35,5.073,9.56,287.102,402,7.9728,1,4539
4540,4730,189012.7051,479124.0693,20.155,15.374,2.34,14.273,15.602,16.966,17.822,18.239,0.1522,7.622,13.229,549.801,1952,8.6031,1,4540
4541,1396,188408.417,479120.7639,23.328,15.409,6.914,8.753,18.62,20.764,22.117,22.519,0.4487,3.669,7.907,196.422,693,7.1071,1,4541
4542,4391,188722.1525,479119.2907,11.017,7.256,1.666,6.42,7.506,8.345,9.103,9.558,0.2296,6.313,10.491,345.791,697,12.6984,1,4542
4543,1421,188980.4829,479119.3867,20.476,15.662,2.158,14.322,16.031,17.009,18.303,18.875,0.1378,3.384,6.563,135.326,532,10.5006,1,4543
4544,5226,188000.9016,479121.1154,20.445,13.489,4.224,10.815,14.454,17.035,18.19,18.726,0.3131,4.863,7.601,181.486,1638,28.7956,1,4544
4545,4487,188327.1307,479113.6427,14.482,8.689,2.37,7.142,9.116,10.326,11.466,12.04,0.2728,7.003,12.267,472.78,393,9.4907,1,4545
4546,3581,188821.0122,479118.8768,12.045,7.793,2.039,6.675,8.185,9.242,10.089,10.623,0.2616,5.377,9.468,281.649,626,12.7144,1,4546
4547,5605,188704.0263,479115.9924,11.478,6.982,1.562,6.081,7.03,8.058,8.834,9.346,0.2237,6.915,11.738,432.861,354,12.9487,1,4547
4548,543,188999.7644,479117.093,19.841,15.144,2.331,13.476,14.939,16.846,18.454,18.764,0.154,2.553,3.964,49.372,196,10.9981,1,4548
4549,2044,188480.1352,479119.6721,18.067,10.503,3.955,8.014,10.753,13.662,15.631,16.21,0.3766,4.777,8.273,215.031,411,9.5056,1,4549
4550,2368,188858.0762,479117.994,25.443,18.553,4.921,15.595,19.884,22.343,23.59,24.195,0.2652,7.081,11.631,424.967,1124,5.5722,1,4550
4551,2872,188839.5867,479123.3919,22.553,9.576,4.987,5.61,8.608,13.58,16.841,18.545,0.5208,6.825,11.599,422.626,174,6.7956,1,4551
4552,2131,188963.3393,479115.9863,19.107,13.074,3.361,11.096,13.329,15.503,17.346,18.334,0.257,4.074,7.446,174.194,548,12.2335,1,4552
4553,2303,188428.2878,479116.8334,25.26,12.388,7.479,6.11,8.999,19.741,22.577,23.482,0.6037,4.817,9.914,308.754,509,7.459,1,4553
4554,6508,188163.038,479114.9893,11.221,6.697,1.915,5.493,6.8,8.1,9.191,9.714,0.286,5.205,7.947,198.412,801,32.8004,1,4554
4555,14581,188260.6584,479115.284,20.067,8.493,2.392,7.161,8.444,9.695,10.764,11.558,0.2817,8.668,14.285,641.064,284,22.745,1,4555
4556,2780,188590.0691,479113.4326,21.768,13.561,5.87,8.76,14.735,18.734,20.308,21.036,0.4328,5.061,8.477,225.757,966,12.3142,1,4556
4557,4596,188744.4824,479114.1564,16.511,6.859,1.788,5.785,6.88,8.061,9.131,9.626,0.2607,6.214,10.203,327.017,1,14.0543,1,4557
4558,1375,188917.4368,479114.491,25.608,18.126,5.372,15.241,19.431,22.305,23.628,24.087,0.2964,4.47,8.444,224.011,591,6.1381,1,4558
4559,6846,188213.3821,479112.055,10.495,6.142,1.65,4.969,6.14,7.371,8.301,8.769,0.2687,5.883,10.298,333.135,599,20.5502,1,4559
4560,3844,188513.2199,479116.9973,19.741,10.093,4.122,6.796,10.138,12.651,16.03,17.417,0.4084,6.333,12.607,499.326,412,7.6984,1,4560
4561,3116,188286.1922,479114.7663,16.329,8.698,2.819,6.855,9.046,10.562,11.864,13.209,0.324,5.44,9.922,309.261,166,10.0756,1,4561
4562,6858,188647.2911,479111.32,12.67,7.818,2.214,6.323,8.205,9.473,10.376,10.96,0.2832,7.473,12.143,463.258,917,14.8039,1,4562
4563,1479,188991.4707,479115.6616,21.175,15.857,2.7,14.682,16.389,17.719,18.673,19.344,0.1703,3.843,6.11,117.287,544,12.6101,1,4563
4564,15064,188023.3303,479123.0667,23.577,9.791,5.722,5.415,7.706,14.204,19.078,20.229,0.5844,10.876,17.138,922.697,1705,16.3261,1,4564
4565,3085,188383.5539,479107.6361,18.8,8.813,4.999,4.846,7.159,12.57,17.055,17.984,0.5672,7.556,13.065,536.244,597,5.753,1,4565
4566,2627,187988.3554,479112.1484,20.302,11.83,4.422,8.509,11.065,15.753,18.282,19.021,0.3738,4.216,8.205,211.473,599,12.4224,1,4566
4567,4742,188011.3694,479113.1674,24.013,17.03,4.906,14.579,18.541,20.525,22.092,22.805,0.2881,4.513,8.062,204.183,1827,23.2243,1,4567
4568,2226,188471.3517,479112.473,20.841,12.613,5.047,8.572,13.706,16.875,18.716,19.602,0.4001,4.964,9.818,302.807,603,7.3512,1,4568
4569,3901,188197.2758,479111.2849,10.262,5.896,1.795,4.735,6.163,7.223,8.012,8.533,0.3044,4.232,7.154,160.77,306,24.2645,1,4569
4570,4226,188188.3139,479111.2314,11.044,7.304,1.572,6.358,7.412,8.459,9.242,9.641,0.2153,4.348,7.223,163.901,754,25.7838,1,4570
4571,3713,188678.4926,479110.8305,9.641,6.181,1.663,4.989,6.37,7.44,8.202,8.664,0.2691,6.503,11.95,448.634,694,8.2762,1,4571
4572,8268,188795.7501,479108.4829,19.101,7.912,2.664,6.284,7.582,9.195,11.293,13.293,0.3367,9.814,16.774,883.898,139,9.354,1,4572
4573,1333,188532.017,479109.4526,17.1,10.362,4.187,7.018,10.719,13.922,15.633,16.176,0.4041,3.434,5.892,109.068,356,12.2217,1,4573
4574,2530,188342.738,479108.6944,14.282,9.029,2.186,8.204,9.336,10.31,11.555,12.2,0.2421,5.004,8.616,233.211,272,10.8486,1,4574
4575,2804,188973.5081,479109.9948,20.889,13.884,3.567,11.46,14.419,16.584,18.208,19.101,0.2569,4.687,8.113,206.788,617,13.5598,1,4575
4576,7536,188225.5973,479107.2407,11.236,6.225,1.858,4.882,6.217,7.542,8.668,9.297,0.2985,5.894,9.413,278.346,544,27.0742,1,4576
4577,1201,188414.0981,479109.3375,23.417,15.566,6.665,13.739,17.63,21.073,22.179,22.423,0.4282,2.813,5.58,97.828,501,12.2767,1,4577
4578,2291,188817.8978,479108.3865,12.236,8.109,2.367,6.967,8.681,9.664,10.805,11.238,0.2919,4.753,8.358,219.471,529,10.4387,1,4578
4579,2830,188834.2734,479107.7657,24.474,10.434,5.62,6.813,8.642,13.528,20.134,21.817,0.5386,5.374,9.316,272.635,332,10.3802,1,4579
4580,1033,189014.1594,479108.4589,19.292,14.692,3.298,13.476,15.206,16.78,17.816,18.177,0.2245,4.254,7.387,171.427,483,6.0259,1,4580
4581,2309,188041.1327,479112.9731,17.781,10.533,3.966,7.636,10.431,13.737,16.29,16.606,0.3765,4.425,7.146,160.42,465,14.3934,1,4581
4582,4539,188088.234,479110.0264,19.536,9.952,4.89,5.727,9.08,14.954,16.675,17.303,0.4914,4.898,9.063,258.057,804,17.5892,1,4582
4583,6281,188948.165,479107.8826,19.566,10.346,3.834,7.789,10.297,12.527,16.145,17.745,0.3706,6.634,11.396,408.013,699,15.3941,1,4583
4584,7601,188179.4977,479107.3792,11.967,6.811,1.821,5.552,6.934,7.998,9.135,9.823,0.2673,6.743,12.119,461.387,481,16.4742,1,4584
4585,7644,188238.3587,479106.2055,11.229,6.777,1.671,5.786,7.025,7.946,8.725,9.159,0.2465,6.219,10.406,340.2,513,22.4691,1,4585
4586,2489,188366.8333,479109.7899,11.768,8.197,1.991,7.041,8.707,9.611,10.343,10.71,0.2429,4.713,7.326,168.608,746,14.762,1,4586
4587,2475,188627.3768,479108.5288,20.011,10.379,5.834,4.358,10.485,15.469,18.151,19.11,0.5622,4.518,7.951,198.627,536,12.4606,1,4587
4588,3903,188853.556,479100.8774,24.481,9.724,5.214,5.912,8.205,13.751,17.618,20.238,0.5362,6.472,11.721,431.619,240,9.0427,1,4588
4589,2236,187997.747,479105.9629,18.921,11.67,4.783,7.654,12.416,15.91,17.06,17.744,0.4099,3.1,5.469,93.956,757,23.7984,1,4589
4590,7128,188056.7098,479107.5899,25.901,16.586,5.7,14.32,16.696,21.092,23.233,24.443,0.3437,5.587,10.612,353.768,1871,20.1488,1,4590
4591,3522,188730.8216,479107.1007,19.965,10.232,5.197,5.625,8.95,15.6,17.718,18.271,0.508,6.543,10.948,376.525,778,9.354,1,4591
4592,2268,188927.3681,479107.9246,21.394,13.422,4.592,10.874,13.657,17.485,19.181,19.593,0.3422,4.285,7.647,183.702,625,12.3461,1,4592
4593,2753,188280.1787,479104.058,18.845,7.757,4.149,4.584,6.647,10.098,14.362,16.671,0.5348,5.704,12.394,482.609,222,5.7044,1,4593
4594,1137,188405.1678,479105.2725,25.228,17.254,6.542,12.904,19.536,21.565,23.917,24.517,0.3791,2.735,5.419,92.25,471,12.3252,1,4594
4595,3356,188871.3287,479106.0582,11.806,7.735,2.045,6.799,8.067,9.202,10.12,10.498,0.2644,6.113,11.12,388.462,646,8.6392,1,4595
4596,1494,188912.9562,479102.5099,25.385,18.587,4.62,15.722,19.559,21.852,23.88,24.564,0.2486,5.813,10.804,366.681,610,4.0744,1,4596
4597,10156,188252.1719,479101.0444,12.259,7.348,2.023,6.174,7.522,8.759,9.75,10.376,0.2753,6.678,10.735,362.043,943,28.0519,1,4597
4598,3084,188312.9282,479102.6227,16.756,9.916,3.673,7.278,10.062,12.709,14.995,15.664,0.3704,5.217,9.808,302.231,619,10.2041,1,4598
4599,6506,188552.1631,479098.0292,18.173,8.975,3.678,6.12,8.719,11.625,14.12,15.445,0.4098,10.853,17.912,1007.956,513,6.4546,1,4599
4600,5180,188133.8575,479108.3009,23.932,9.83,6.944,4.836,6.499,17.697,21.342,22.635,0.7065,5.031,9.059,257.797,1030,20.0933,1,4600
4601,1512,188423.7728,479104.421,23.851,17.365,5.481,16.214,18.768,20.692,22.243,22.835,0.3156,3.014,5.295,88.089,654,17.1645,1,4601
4602,823,188045.6345,479103.4981,23.36,17.752,4.377,15.976,19.377,21.224,21.936,22.114,0.2465,1.712,3.622,41.222,451,19.965,1,4602
4603,729,188114.4372,479103.9775,26.101,19.907,4.093,17.198,20.259,23.497,24.613,25.03,0.2056,2.648,5.415,92.118,332,7.9137,1,4603
4604,1577,188008.0716,479102.5618,21.063,16.888,3.948,14.862,18.444,19.735,20.465,20.654,0.2338,2.561,4.043,51.35,991,30.7106,1,4604
4605,6714,188122.0101,479109.7535,25.101,11.366,6.645,6.226,8.613,17.967,22.173,23.168,0.5847,7.638,13.14,542.39,1245,12.3785,1,4605
4606,2878,188503.8167,479101.1579,19.831,10.236,4.038,7.11,10.216,13.063,15.709,17.436,0.3945,4.483,7.482,175.855,277,16.3657,1,4606
4607,4156,188891.6947,479101.7888,26.262,11.765,6.737,6.602,8.978,18.324,22.086,23.602,0.5726,7.155,13.227,549.638,619,7.5613,1,4607
4608,1371,188985.6511,479102.945,19.944,16.075,2.334,14.573,16.309,18.13,18.606,18.865,0.1452,3.75,7.593,181.147,710,7.5684,1,4608
4609,8653,188068.289,479102.9645,27.381,18.588,5.046,15.66,19.377,21.924,24.783,26.187,0.2715,5.741,9.552,286.642,2168,30.1875,1,4609
4610,4737,188613.3621,479113.4397,21.858,11.415,5.252,6.841,11.845,15.085,18.593,20.011,0.4601,8.387,17.016,909.669,629,5.2074,1,4610
4611,2754,188963.1996,479102.8434,17.536,9.733,3.844,7.058,8.924,12.042,16.05,16.777,0.3949,4.695,7.594,181.176,557,15.2007,1,4611
4612,2350,188082.3753,479102.4289,22.065,15.007,5.021,11.03,17.018,18.58,20.385,21.072,0.3346,3.062,5.531,96.108,868,24.4516,1,4612
4613,3063,188021.8883,479102.1636,20.732,11.289,5.289,6.616,11.065,15.42,18.793,19.846,0.4685,3.246,6.526,133.791,591,22.894,1,4613
4614,4213,188102.0607,479103.1907,27.596,16.342,6.686,11.154,17.35,21.738,24.893,25.468,0.4091,5.667,10.289,332.567,966,12.6681,1,4614
4615,1426,188468.4683,479101.2393,18.857,10.446,4.903,5.95,10.408,14.383,16.964,17.731,0.4693,3.16,5.736,103.349,318,13.7979,1,4615
4616,2765,188299.2339,479102.9617,15.655,7.727,3.427,4.968,7.711,9.917,12.991,13.817,0.4435,5.116,8.276,215.163,351,12.8507,1,4616
4617,1200,188623.0505,479101.3527,18.753,12.21,4.498,9.364,13.106,15.804,17.279,17.621,0.3684,3.319,5.253,86.679,452,13.8442,1,4617
4618,6311,188143.3315,479100.6264,22.318,12.122,5.925,6.818,11.766,18.248,19.783,20.85,0.4888,5.509,10.339,335.79,1753,18.7945,1,4618
4619,3405,188665.6104,479101.2818,18.074,10.26,4.684,5.774,10.398,14.791,16.319,16.744,0.4565,5.22,8.845,245.805,959,13.8524,1,4619
4620,3957,188360.6033,479099.0212,11.646,7.228,2.251,5.731,7.776,8.916,9.804,10.314,0.3114,6.338,10.64,355.653,672,11.126,1,4620
4621,2988,188481.0371,479098.4611,21.142,14.424,5.076,10.501,16.099,18.684,19.61,20.068,0.3519,5.545,9.715,296.522,1345,10.0768,1,4621
4622,2360,188517.9138,479095.9718,20.678,11.31,4.659,7.371,11.396,14.946,17.391,18.683,0.4119,5.636,9.207,266.281,368,8.8628,1,4622
4623,792,188701.7545,479098.8466,17.377,12.362,4.2,9.672,13.502,15.992,16.539,16.813,0.3397,3.409,6.545,134.585,384,5.8848,1,4623
4624,1851,188752.1566,479101.1549,21.957,10.027,5.886,4.864,7.626,15.693,19.123,19.748,0.587,5.333,8.692,237.364,294,7.7981,1,4624
4625,2633,188641.6401,479098.8688,20.712,10.132,6.111,4.436,8.384,16.424,18.667,19.332,0.6031,5.353,9.276,270.327,636,9.74,1,4625
4626,1597,188489.9622,479098.2409,19.139,12.382,3.878,9.861,12.569,15.117,17.147,18.151,0.3132,3.938,8.381,220.657,368,7.2375,1,4626
4627,1892,188582.8719,479098.9525,18.209,11.217,4.212,7.762,11.495,14.816,16.63,17.075,0.3755,4.332,7.732,187.802,505,10.0744,1,4627
4628,1612,188686.6173,479095.3504,20.623,13.418,5.153,10.162,15.282,17.746,18.521,18.993,0.384,6.007,10.35,336.54,655,4.7899,1,4628
4629,3022,188027.7229,479096.3036,14.978,8.537,3.3,6.0,8.578,11.142,12.983,13.762,0.3866,3.066,6.133,118.163,513,25.5748,1,4629
4630,2456,188087.0502,479096.6302,24.916,16.339,6.586,10.626,18.717,22.432,23.474,24.026,0.4031,3.263,6.588,136.355,931,18.0118,1,4630
4631,4411,188199.3529,479095.5691,22.042,14.4,5.749,11.122,17.034,19.025,20.371,20.996,0.3993,3.859,6.843,147.113,1982,29.9837,1,4631
4632,4623,188810.1482,479092.1591,24.6,10.875,5.446,6.41,10.418,15.172,18.406,19.98,0.5007,9.371,15.319,737.198,280,6.271,1,4632
4633,7111,189008.0863,479091.4909,20.657,15.877,2.274,14.768,16.095,17.358,18.325,18.898,0.1432,10.357,18.553,1081.338,3010,6.5761,1,4633
4634,1921,188014.3574,479094.4691,23.389,16.545,4.549,14.472,16.387,20.2,22.363,22.677,0.2749,2.295,4.274,57.379,679,33.4791,1,4634
4635,1118,188110.3482,479094.22,25.588,14.321,5.593,11.048,15.854,18.035,20.456,22.677,0.3905,2.284,4.504,63.742,111,17.5396,1,4635
4636,484,188628.1548,479093.4895,21.514,15.412,4.661,12.99,16.638,19.064,20.357,20.632,0.3024,1.932,3.771,44.675,221,10.8338,1,4636
4637,1310,188744.5375,479093.4082,20.515,12.586,5.609,6.998,13.753,17.651,19.192,19.551,0.4456,4.971,8.223,212.447,456,6.1663,1,4637
4638,4830,187999.7858,479093.0754,24.242,15.988,5.502,13.503,17.24,19.831,22.075,22.924,0.3442,4.088,7.017,154.679,1500,31.226,1,4638
4639,3733,188075.9277,479091.2217,28.419,20.375,5.018,18.592,20.927,23.086,25.958,27.061,0.2463,3.952,6.679,140.163,1174,26.6332,1,4639
4640,1155,188675.6297,479094.0702,19.194,12.362,4.729,9.462,13.533,16.529,17.588,18.007,0.3826,4.689,8.486,226.206,378,5.106,1,4640
4641,5630,188156.695,479090.4543,24.954,14.923,6.224,9.81,15.666,20.266,23.088,23.955,0.4171,5.666,11.522,417.051,1516,13.4996,1,4641
4642,2927,188527.4993,479093.567,19.381,12.029,4.193,8.644,12.48,15.463,17.276,17.69,0.3485,4.99,9.125,261.578,723,11.1898,1,4642
4643,3275,188037.3045,479092.3931,24.477,17.379,5.458,14.409,18.999,22.133,23.107,23.805,0.3141,3.32,6.249,122.667,1450,26.6983,1,4643
4644,4521,188871.4809,479093.2506,14.212,8.908,2.48,7.38,9.334,10.739,11.864,12.334,0.2784,6.365,10.784,365.352,707,12.3744,1,4644
4645,3937,188985.589,479090.6456,22.919,14.963,4.203,12.584,15.667,17.879,19.701,20.667,0.2809,6.185,11.671,427.937,887,9.2,1,4645
4646,2783,188045.5563,479091.1439,26.712,20.218,5.018,19.028,21.758,23.389,24.639,25.234,0.2482,3.448,5.85,107.526,1603,25.882,1,4646
4647,5106,188209.8093,479090.9165,24.007,14.788,5.87,10.84,16.124,19.378,21.51,22.298,0.3969,5.329,10.41,340.426,1345,14.9988,1,4647
